,Customer_ID,Customer_Name,Age,Gender,Location,Product_Category,Product_ID,Purchase_Date,Purchase_Amount,Payment_Method,Rating,Feedback_Comments,Customer_Lifetime_Value,Loyalty_Score,Discount_Applied,Return_Status,Customer_Segment,Preferred_Shopping_Channel,id_name_meerge,CID_PID_CH,CID_PID,log1p_Purchase_Amount,log1p_Customer_Lifetime_Value,log1p_Loyalty_Score,is_discount,is_return,is_online,is_instore,is_both,last_purchase,frequency,monetary,avg_purchase,avg_rating,discount_rate,return_rate,online_share,instore_share,both_share,loyalty_avg,clv_latest,clv_mean,recency_days,loyalty_score_engineered,Customer_Segment_Recomputed,_merge
305,11060,Bob,23.0,Male,Chicago,Books,762,2020-01-13,390.6615601801579,Bank Transfer,3.0,,4073.933895604986,48,Yes,No,Regular,In-Store,11060_Bob,11060_762_In-store,762_Bob,5.9703980999872615,8.312609803605959,3.8918202981106265,1,0,0,1,0,2020-01-13,1,390.6615601801579,390.6615601801579,3.0,1.0,0.0,0.0,1.0,0.0,48.0,4073.933895604986,4073.933895604986,71,20,New,both
306,12327,Charlie,42.0,Other,San Francisco,Electronics,937,2020-01-13,396.4050649031508,Credit Card,1.0,,2363.046528325794,27,No,No,New,Online,12327_Charlie,12327_937_Online,937_Charlie,5.984956075137532,7.768130060365208,3.332204510175204,0,0,1,0,0,2020-01-13,2,873.58861903449,436.794309517245,3.0,0.0,0.0,1.0,0.0,0.0,55.0,2363.046528325794,2363.046528325794,71,57,Regular,both
307,13420,Charlie,63.0,Female,New York,Toys,613,2020-01-13,356.9316541589768,Bank Transfer,3.0,,3041.494644784249,66,No,No,Regular,Online,13420_Charlie,13420_613_Online,613_Charlie,5.880342058004578,8.020433064723486,4.204692619390966,0,0,1,0,0,2020-01-13,1,356.9316541589768,356.9316541589768,3.0,0.0,0.0,1.0,0.0,0.0,66.0,3041.494644784249,3041.494644784249,71,18,New,both
308,10301,John,57.0,Other,San Francisco,Clothing,763,2020-01-13,134.5667362426772,Credit Card,2.0,Bad,1055.463592406175,45,Yes,No,Regular,Both,10301_John,10301_763_Both,763_John,4.9094640374685214,6.9626823758907985,3.828641396489095,1,0,0,0,1,2020-01-13,1,134.5667362426772,134.5667362426772,2.0,1.0,0.0,0.0,0.0,1.0,45.0,1055.463592406175,1055.463592406175,71,8,New,both
309,10606,Bob,46.0,Other,New York,Toys,500,2020-01-13,0.0,Credit Card,,,,22,No,No,New,Both,10606_Bob,10606_500_Both,500_Bob,0.0,,3.1354942159291497,0,0,0,0,1,2020-01-13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.9,0.9122222222222223,71,1,New,both
310,13170,Bob,24.0,Other,San Francisco,Home Appliances,464,2020-01-13,447.7872980343699,PayPal,3.0,,6272.171465784154,57,No,No,Regular,Online,13170_Bob,13170_464_Online,464_Bob,6.10654905174552,8.744037321659755,4.060443010546419,0,0,1,0,0,2020-01-13,2,803.529235024851,401.7646175124255,4.0,0.0,0.0,0.5,0.5,0.0,69.0,6272.171465784154,5111.471874650335,71,53,Regular,both
311,10699,Charlie,57.0,Female,New York,Electronics,676,2020-01-13,105.134821343089,Credit Card,2.0,Bad,1012.689888113094,11,No,No,New,In-Store,10699_Charlie,10699_676_In-store,676_Charlie,4.664710185396258,6.921352307112295,2.4849066497880004,0,0,0,1,0,2020-01-13,1,105.134821343089,105.134821343089,2.0,0.0,0.0,0.0,1.0,0.0,11.0,1012.689888113094,1012.689888113094,71,6,New,both
312,15088,Eve,30.0,Male,New York,Electronics,425,2020-01-14,73.92326191018302,Bank Transfer,1.0,,995.7545003308286,32,Yes,No,New,Online,15088_Eve,15088_425_Online,425_Eve,4.316464415205034,6.9045045012558655,3.4965075614664802,1,0,1,0,0,2020-01-14,1,73.92326191018302,73.92326191018302,1.0,1.0,0.0,1.0,0.0,0.0,32.0,995.7545003308286,995.7545003308286,70,5,New,both
313,19331,John,55.0,Other,Los Angeles,Books,680,2020-01-14,488.0464346086649,Credit Card,1.0,Bad,2765.017562243115,93,No,No,VIP,In-Store,19331_John,19331_680_In-store,680_John,6.192457443266546,7.925163861533222,4.543294782270004,0,0,0,1,0,2020-01-14,1,488.0464346086649,488.0464346086649,1.0,0.0,0.0,0.0,1.0,0.0,93.0,2765.017562243115,2765.017562243115,70,25,New,both
314,10190,Charlie,35.0,Other,New York,Electronics,732,2020-01-14,435.4787421886803,Credit Card,5.0,,2327.291816059855,61,No,No,Regular,Both,10190_Charlie,10190_732_Both,732_Charlie,6.078739673495074,7.75289015153678,4.127134385045092,0,0,0,0,1,2020-01-14,1,435.4787421886803,435.4787421886803,5.0,0.0,0.0,0.0,0.0,1.0,61.0,2327.291816059855,2327.291816059855,70,22,New,both
315,10980,Alice,,Male,New York,Toys,720,2020-01-14,447.6857121328739,Cash,5.0,Excellent,2372.503305299603,100,No,No,VIP,Online,10980_Alice,10980_720_Online,720_Alice,6.1063226696687805,7.772122330575026,4.61512051684126,0,0,1,0,0,2020-01-14,1,447.6857121328739,447.6857121328739,5.0,0.0,0.0,1.0,0.0,0.0,100.0,2372.503305299603,2372.503305299603,70,23,New,both
316,12975,Alice,25.0,Other,Los Angeles,Home Appliances,927,2020-01-14,444.3244284659536,Bank Transfer,2.0,,2570.316277798597,25,No,No,New,In-Store,12975_Alice,12975_927_In-store,927_Alice,6.098803069268874,7.852173217124448,3.258096538021482,0,0,0,1,0,2020-01-14,1,444.3244284659536,444.3244284659536,2.0,0.0,0.0,0.0,1.0,0.0,25.0,2570.316277798597,2570.316277798597,70,23,New,both
317,16102,John,28.0,Female,Houston,Clothing,346,2020-01-14,275.4265437765269,Credit Card,5.0,Average,2557.192038119636,100,No,No,VIP,In-Store,16102_John,16102_346_In-store,346_John,5.621945121206312,7.847056052862598,4.61512051684126,0,0,0,1,0,2020-01-14,1,275.4265437765269,275.4265437765269,5.0,0.0,0.0,0.0,1.0,0.0,100.0,2557.192038119636,2557.192038119636,70,14,New,both
318,11184,Eve,50.0,Other,Houston,Electronics,533,2020-01-14,435.6278035500769,PayPal,5.0,Excellent,,74,No,No,Regular,In-Store,11184_Eve,11184_533_In-store,533_Eve,6.079081124062756,,4.31748811353631,0,0,0,1,0,2020-01-14,2,524.7221275169882,262.3610637584941,4.5,0.0,0.0,0.5,0.5,0.0,43.5,935.0825358214901,935.0825358214901,70,40,Regular,both
319,13327,Charlie,,Other,Los Angeles,Clothing,192,2020-01-14,277.2277975454844,Credit Card,1.0,,2372.043286720235,48,No,No,Regular,In-Store,13327_Charlie,13327_192_In-store,192_Charlie,5.628440193784171,7.771928497617995,3.8918202981106265,0,0,0,1,0,2020-01-14,1,277.2277975454844,277.2277975454844,1.0,0.0,0.0,0.0,1.0,0.0,48.0,2372.043286720235,2372.043286720235,70,15,New,both
320,13394,Bob,65.0,Male,Chicago,Electronics,367,2020-01-14,35.09111110326124,Credit Card,2.0,Average,468.2812999196451,74,No,No,Regular,In-Store,13394_Bob,13394_367_In-store,367_Bob,3.586046605192736,6.151202375255234,4.31748811353631,0,0,0,1,0,2020-01-14,1,35.09111110326124,35.09111110326124,2.0,0.0,0.0,0.0,1.0,0.0,74.0,468.2812999196451,468.2812999196451,70,3,New,both
321,18319,John,44.0,Other,New York,Home Appliances,714,2020-01-14,375.2965118228586,Cash,5.0,,4402.541857894318,76,Yes,No,Regular,Online,18319_John,18319_714_Online,714_John,5.930377427885577,8.390164463796866,4.343805421853684,1,0,1,0,0,2020-01-14,1,375.2965118228586,375.2965118228586,5.0,1.0,0.0,1.0,0.0,0.0,76.0,4402.541857894318,4402.541857894318,70,19,New,both
322,11816,Eve,37.0,Other,New York,Toys,723,2020-01-14,257.6126963345813,Bank Transfer,2.0,Excellent,3209.296421862352,72,Yes,No,Regular,In-Store,11816_Eve,11816_723_In-store,723_Eve,5.555331561553995,8.074118555119984,4.290459441148391,1,0,0,1,0,2020-01-14,1,257.6126963345813,257.6126963345813,2.0,1.0,0.0,0.0,1.0,0.0,72.0,3209.296421862352,3209.296421862352,70,14,New,both
323,15854,Bob,29.0,Female,Los Angeles,Home Appliances,420,2020-01-14,327.3774466472126,Bank Transfer,3.0,,1746.49710736976,10,No,No,New,Both,15854_Bob,15854_420_Both,420_Bob,5.794163698749816,7.4659398188103205,2.3978952727983707,0,0,0,0,1,2020-01-14,1,327.3774466472126,327.3774466472126,3.0,0.0,0.0,0.0,0.0,1.0,10.0,1746.49710736976,1746.49710736976,70,17,New,both
324,16709,Alice,60.0,Male,Los Angeles,Clothing,915,2020-01-14,62.98044271377706,PayPal,1.0,,,24,No,No,New,Both,16709_Alice,16709_915_Both,915_Alice,4.158577454062563,,3.2188758248682006,0,0,0,0,1,2020-01-14,1,62.98044271377706,62.98044271377706,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.9,0.9122222222222223,70,4,New,both
325,10569,Alice,48.0,Male,Chicago,Electronics,955,2020-01-14,0.0,PayPal,1.0,,,64,No,Yes,Regular,In-Store,10569_Alice,10569_955_In-store,955_Alice,0.0,,4.174387269895637,0,1,0,1,0,2020-01-14,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,64.0,0.9,0.9122222222222223,70,1,New,both
326,15442,Bob,44.0,Female,Houston,Clothing,161,2020-01-14,94.17666364410574,PayPal,1.0,Excellent,1221.074891757778,98,Yes,No,VIP,In-Store,15442_Bob,15442_161_In-store,161_Bob,4.555734781959297,7.108305424071111,4.59511985013459,1,0,0,1,0,2020-01-14,1,94.17666364410574,94.17666364410574,1.0,1.0,0.0,0.0,1.0,0.0,98.0,1221.074891757778,1221.074891757778,70,6,New,both
327,11895,John,49.0,Other,San Francisco,Toys,399,2020-01-14,146.569720419163,Credit Card,4.0,Good,1271.930417567965,79,Yes,No,Regular,In-Store,11895_John,11895_399_In-store,399_John,4.994300744909377,7.149076936865498,4.382026634673881,1,0,0,1,0,2020-03-08,2,185.37976852603515,92.68988426301757,3.5,1.0,0.5,0.5,0.5,0.0,40.5,567.2022081377079,919.5663128528364,16,23,New,both
328,12733,Alice,27.0,Male,Houston,Home Appliances,502,2020-01-14,87.83781905253834,Credit Card,2.0,Bad,652.6903885023348,69,Yes,No,Regular,Online,12733_Alice,12733_502_Online,502_Alice,4.486812449563909,6.4826338272863815,4.248495242049359,1,0,1,0,0,2020-01-14,1,87.83781905253834,87.83781905253834,2.0,1.0,0.0,1.0,0.0,0.0,69.0,652.6903885023348,652.6903885023348,70,5,New,both
329,13863,Charlie,20.0,Male,New York,Clothing,747,2020-01-14,105.8764848564178,PayPal,3.0,Good,1065.622602878532,41,No,No,Regular,In-Store,13863_Charlie,13863_747_In-store,747_Charlie,4.671673820553795,6.972252489465059,3.7376696182833684,0,0,0,1,0,2020-01-14,1,105.8764848564178,105.8764848564178,3.0,0.0,0.0,0.0,1.0,0.0,41.0,1065.622602878532,1065.622602878532,70,6,New,both
330,17455,Bob,62.0,Other,Los Angeles,Clothing,666,2020-01-14,486.7589164059494,Bank Transfer,5.0,Good,4053.726332992816,23,Yes,No,New,In-Store,17455_Bob,17455_666_In-store,666_Bob,6.189821260024905,8.307638475490986,3.1780538303479458,1,0,0,1,0,2020-01-14,1,486.7589164059494,486.7589164059494,5.0,1.0,0.0,0.0,1.0,0.0,23.0,4053.726332992816,4053.726332992816,70,25,New,both
331,14014,Bob,44.0,Other,Chicago,Toys,719,2020-01-14,85.02558842837723,Bank Transfer,3.0,Excellent,1236.417162967605,46,No,Yes,Regular,In-Store,14014_Bob,14014_719_In-store,719_Bob,4.454644791862152,7.120781553186252,3.8501476017100584,0,1,0,1,0,2020-01-14,1,85.02558842837723,85.02558842837723,3.0,0.0,1.0,0.0,1.0,0.0,46.0,1236.417162967605,1236.417162967605,70,5,New,both
332,11686,Alice,52.0,Male,Houston,Electronics,402,2020-01-14,141.9425079095518,PayPal,2.0,,1483.216154050044,72,Yes,Yes,Regular,Online,11686_Alice,11686_402_Online,402_Alice,4.96244250682857,7.302642069488421,4.290459441148391,1,1,1,0,0,2020-01-14,1,141.9425079095518,141.9425079095518,2.0,1.0,1.0,1.0,0.0,0.0,72.0,1483.216154050044,1483.216154050044,70,8,New,both
333,13009,John,48.0,Other,Chicago,Clothing,869,2020-01-14,299.3889322919067,Cash,1.0,,3354.154698552064,94,No,No,VIP,Online,13009_John,13009_869_Online,869_John,5.705078075975255,8.118253158194339,4.553876891600541,0,0,1,0,0,2020-01-14,1,299.3889322919067,299.3889322919067,1.0,0.0,0.0,1.0,0.0,0.0,94.0,3354.154698552064,3354.154698552064,70,16,New,both
334,17806,Charlie,32.0,Male,Houston,Toys,352,2020-01-14,308.9875023559545,Bank Transfer,4.0,Excellent,3538.157553600304,62,No,No,Regular,Online,17806_Charlie,17806_352_Online,352_Charlie,5.736531981685729,8.171643998597322,4.143134726391533,0,0,1,0,0,2020-01-14,1,308.9875023559545,308.9875023559545,4.0,0.0,0.0,1.0,0.0,0.0,62.0,3538.157553600304,3538.157553600304,70,16,New,both
335,10154,John,,Other,New York,Electronics,833,2020-01-14,85.44732357447624,Bank Transfer,,,1061.432701659326,25,Yes,No,New,Online,10154_John,10154_833_Online,833_John,4.459535252419008,6.968316559177782,3.258096538021482,1,0,1,0,0,2020-01-14,1,85.44732357447624,85.44732357447624,0.0,1.0,0.0,1.0,0.0,0.0,25.0,1061.432701659326,1061.432701659326,70,5,New,both
336,11409,Eve,30.0,Other,San Francisco,Electronics,577,2020-01-15,398.921538634754,PayPal,,Excellent,3398.224842622605,32,No,No,New,Online,11409_Eve,11409_577_Online,577_Eve,5.99126837445427,8.13130269714722,3.4965075614664802,0,0,1,0,0,2020-02-17,2,736.2090690080678,368.1045345040339,4.0,0.0,0.5,1.0,0.0,0.0,25.5,4503.003422488443,3950.614132555524,36,50,Regular,both
337,10784,Eve,66.0,Female,Chicago,Home Appliances,468,2020-01-15,394.7494052772843,Bank Transfer,5.0,,4968.667299637992,9,No,No,New,Online,10784_Eve,10784_468_Online,468_Eve,5.980781195986232,8.511108175127239,2.302585092994046,0,0,1,0,0,2020-01-15,1,394.7494052772843,394.7494052772843,5.0,0.0,0.0,1.0,0.0,0.0,9.0,4968.667299637992,4968.667299637992,69,20,New,both
338,18096,Alice,52.0,Other,Chicago,Toys,778,2020-01-15,126.2856750599066,Credit Card,3.0,Bad,1218.600995443928,33,Yes,No,New,Online,18096_Alice,18096_778_Online,778_Alice,4.84643397024412,7.106279031319021,3.5263605246161616,1,0,1,0,0,2020-01-15,1,126.2856750599066,126.2856750599066,3.0,1.0,0.0,1.0,0.0,0.0,33.0,1218.600995443928,1218.600995443928,69,7,New,both
339,17560,Alice,69.0,Female,San Francisco,Electronics,259,2020-01-15,151.4464883109756,Credit Card,3.0,,2103.601937297539,51,Yes,No,Regular,Online,17560_Alice,17560_259_Online,259_Alice,5.026813638147475,7.651881624812579,3.9512437185814275,1,0,1,0,0,2020-01-17,2,400.1987728802466,200.0993864401233,3.5,0.5,0.0,1.0,0.0,0.0,38.0,1401.396477336338,1752.4992073169383,67,34,Regular,both
340,17343,Alice,28.0,Other,Chicago,Home Appliances,265,2020-01-15,469.6140540751535,Bank Transfer,5.0,,6843.355252573721,50,Yes,No,Regular,In-Store,17343_Alice,17343_265_In-store,265_Alice,6.154038340010434,8.83117954082067,3.9318256327243257,1,0,0,1,0,2020-01-15,1,469.6140540751535,469.6140540751535,5.0,1.0,0.0,0.0,1.0,0.0,50.0,6843.355252573721,6843.355252573721,69,24,New,both
341,17206,Eve,38.0,Male,Chicago,Books,304,2020-01-15,414.5790085299442,Credit Card,4.0,,2090.651491080998,70,No,Yes,Regular,Online,17206_Eve,17206_304_Online,304_Eve,6.029672749118718,7.645709220045474,4.2626798770413155,0,1,1,0,0,2020-02-25,2,713.5710129112026,356.7855064556013,4.0,0.0,0.5,0.5,0.5,0.0,83.0,2090.651491080998,2090.651491080998,28,49,Regular,both
342,15596,John,68.0,Male,Houston,Toys,366,2020-01-15,351.9205462006367,Cash,1.0,,3787.385161317213,73,Yes,No,Regular,In-Store,15596_John,15596_366_In-store,366_John,5.866242950014037,8.23969512847098,4.30406509320417,1,0,0,1,0,2020-01-15,1,351.9205462006367,351.9205462006367,1.0,1.0,0.0,0.0,1.0,0.0,73.0,3787.385161317213,3787.385161317213,69,18,New,both
343,15801,John,28.0,Other,Houston,Books,237,2020-01-15,50.29427854019426,Bank Transfer,1.0,Excellent,494.1122271832914,47,No,Yes,Regular,In-Store,15801_John,15801_237_In-store,237_John,3.9375792165259433,6.204784458453643,3.871201010907891,0,1,0,1,0,2020-01-15,1,50.29427854019426,50.29427854019426,1.0,0.0,1.0,0.0,1.0,0.0,47.0,494.1122271832914,494.1122271832914,69,3,New,both
344,12806,Alice,47.0,Other,San Francisco,Electronics,467,2020-01-15,214.9493996422621,PayPal,4.0,,2820.713303561467,47,No,Yes,Regular,In-Store,12806_Alice,12806_467_In-store,467_Alice,5.375044119325337,7.945099533900093,3.871201010907891,0,1,0,1,0,2020-01-15,1,214.9493996422621,214.9493996422621,4.0,0.0,1.0,0.0,1.0,0.0,47.0,2820.713303561467,2820.713303561467,69,11,New,both
345,10537,Charlie,65.0,Male,New York,Toys,542,2020-01-15,284.0579173176453,Credit Card,5.0,,2221.770409051499,35,No,Yes,New,Online,10537_Charlie,10537_542_Online,542_Charlie,5.652692378280941,7.70650962885157,3.58351893845611,0,1,1,0,0,2020-01-15,1,284.0579173176453,284.0579173176453,5.0,0.0,1.0,1.0,0.0,0.0,35.0,2221.770409051499,2221.770409051499,69,15,New,both
346,15986,John,52.0,Other,Chicago,Home Appliances,957,2020-01-15,477.7723815464273,Cash,2.0,,,42,Yes,Yes,Regular,Online,15986_John,15986_957_Online,957_John,6.171225289368538,,3.7612001156935624,1,1,1,0,0,2020-02-17,2,690.3859787074796,345.1929893537398,2.0,0.5,1.0,1.0,0.0,0.0,35.0,2000.334006654418,2000.334006654418,36,48,Regular,both
347,11841,Eve,39.0,Female,New York,Electronics,859,2020-01-15,243.0079955968347,Cash,3.0,,,91,No,No,VIP,Online,11841_Eve,11841_859_Online,859_Eve,5.4972009935958015,,4.5217885770490405,0,0,1,0,0,2020-01-15,1,243.0079955968347,243.0079955968347,3.0,0.0,0.0,1.0,0.0,0.0,91.0,0.9,0.9122222222222223,69,13,New,both
348,18716,Bob,55.0,Female,San Francisco,Toys,666,2020-01-15,304.5026799694581,Credit Card,2.0,Bad,4096.113475430122,83,Yes,No,VIP,Online,18716_Bob,18716_666_Online,666_Bob,5.721958550977291,8.318037974363731,4.430816798843313,1,0,1,0,0,2020-01-15,1,304.5026799694581,304.5026799694581,2.0,1.0,0.0,1.0,0.0,0.0,83.0,4096.113475430122,4096.113475430122,69,16,New,both
349,16971,Bob,48.0,Female,San Francisco,Toys,820,2020-01-15,170.4145732565456,Cash,3.0,Average,1915.411920768572,3,Yes,No,New,In-Store,16971_Bob,16971_820_In-store,820_Bob,5.1440850273832615,7.558209925386496,1.3862943611198906,1,0,0,1,0,2020-01-15,1,170.4145732565456,170.4145732565456,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1915.411920768572,1915.411920768572,69,9,New,both
350,15625,Bob,31.0,Female,Houston,Books,116,2020-01-15,392.6629612857387,Bank Transfer,2.0,,5205.303503451483,64,No,Yes,Regular,Online,15625_Bob,15625_116_Online,116_Bob,5.9754951150016495,8.557625382635742,4.174387269895637,0,1,1,0,0,2020-01-15,1,392.6629612857387,392.6629612857387,2.0,0.0,1.0,1.0,0.0,0.0,64.0,5205.303503451483,5205.303503451483,69,20,New,both
351,12950,Charlie,41.0,Female,Chicago,Electronics,167,2020-01-15,294.5036826363533,Cash,5.0,,,67,No,Yes,Regular,Online,12950_Charlie,12950_167_Online,167_Charlie,5.688681299158865,,4.219507705176107,0,1,1,0,0,2020-01-15,1,294.5036826363533,294.5036826363533,5.0,0.0,1.0,1.0,0.0,0.0,67.0,0.9,0.9122222222222223,69,15,New,both
352,17992,Alice,67.0,Other,Los Angeles,Home Appliances,232,2020-01-15,168.5686400226947,Credit Card,5.0,Excellent,2048.392135486733,40,No,No,New,In-Store,17992_Alice,17992_232_In-store,232_Alice,5.133257800734104,7.625298508887157,3.713572066704308,0,0,0,1,0,2020-02-19,2,617.5100802020271,308.75504010101355,3.5,0.0,0.0,0.5,0.5,0.0,35.0,6640.405760452489,4344.398947969611,34,44,Regular,both
353,14780,Eve,66.0,Other,San Francisco,Home Appliances,799,2020-01-15,420.942005701304,Cash,4.0,Average,2696.278765447498,78,Yes,No,Regular,Online,14780_Eve,14780_799_Online,799_Eve,6.044867877343927,7.899998679106252,4.3694478524670215,1,0,1,0,0,2020-03-09,3,991.8117717712626,330.60392392375417,2.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,77.33333333333333,2115.582563499584,3096.9641027193065,15,76,VIP,both
354,12368,Charlie,49.0,Female,Chicago,Electronics,529,2020-01-15,60.75251739047736,Credit Card,2.0,,588.4311294411407,66,Yes,No,Regular,Online,12368_Charlie,12368_529_Online,529_Charlie,4.12313474213424,6.379157884384204,4.204692619390966,1,0,1,0,0,2020-01-15,1,60.75251739047736,60.75251739047736,2.0,1.0,0.0,1.0,0.0,0.0,66.0,588.4311294411407,588.4311294411407,69,4,New,both
355,16655,Eve,53.0,Other,New York,Electronics,407,2020-01-15,420.4872583251016,Credit Card,2.0,Good,3087.057568334717,98,Yes,No,VIP,Both,16655_Eve,16655_407_Both,407_Eve,6.043789547625805,8.035297553566336,4.59511985013459,1,0,0,0,1,2020-01-15,1,420.4872583251016,420.4872583251016,2.0,1.0,0.0,0.0,0.0,1.0,98.0,3087.057568334717,3087.057568334717,69,22,New,both
356,18173,Eve,49.0,Other,Houston,Clothing,749,2020-01-15,84.84771151713213,Cash,4.0,Bad,879.1591981836223,98,No,No,VIP,Online,18173_Eve,18173_749_Online,749_Eve,4.452574930227932,6.780102798137393,4.59511985013459,0,0,1,0,0,2020-02-26,3,369.62193375547815,123.20731125182606,2.6666666666666665,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,61.0,696.2935821934535,1497.8555259443758,27,45,Regular,both
357,14495,Alice,32.0,Female,New York,Books,273,2020-01-15,50.63430472976576,Credit Card,4.0,,302.2605398692149,77,No,No,Regular,Online,14495_Alice,14495_273_Online,273_Alice,3.944186271936668,5.714592303590211,4.356708826689592,0,0,1,0,0,2020-01-15,1,50.63430472976576,50.63430472976576,4.0,0.0,0.0,1.0,0.0,0.0,77.0,302.2605398692149,302.2605398692149,69,3,New,both
358,19163,Bob,60.0,Other,San Francisco,Electronics,511,2020-01-15,324.4699481760955,Credit Card,5.0,Good,3824.659211041316,57,Yes,No,Regular,Online,19163_Bob,19163_511_Online,511_Bob,5.785270132274556,8.24948607416723,4.060443010546419,1,0,1,0,0,2020-01-15,1,324.4699481760955,324.4699481760955,5.0,1.0,0.0,1.0,0.0,0.0,57.0,3824.659211041316,3824.659211041316,69,17,New,both
359,16002,Alice,52.0,Other,San Francisco,Electronics,196,2020-01-15,241.2493092200942,PayPal,5.0,Bad,2432.625301235266,28,Yes,No,New,Online,16002_Alice,16002_196_Online,196_Alice,5.489967399250171,7.797137318079545,3.367295829986474,1,0,1,0,0,2020-01-15,1,241.2493092200942,241.2493092200942,5.0,1.0,0.0,1.0,0.0,0.0,28.0,2432.625301235266,2432.625301235266,69,13,New,both
360,16614,Charlie,20.0,Other,New York,Clothing,782,2020-01-16,454.8663942022881,Bank Transfer,2.0,Excellent,4745.900334106103,12,No,No,New,Both,16614_Charlie,16614_782_Both,782_Charlie,6.122199771412494,8.465247122777107,2.5649493574615367,0,0,0,0,1,2020-01-16,1,454.8663942022881,454.8663942022881,2.0,0.0,0.0,0.0,0.0,1.0,12.0,4745.900334106103,4745.900334106103,68,23,New,both
361,19358,Charlie,33.0,Female,San Francisco,Clothing,253,2020-01-16,187.9627060845161,Credit Card,5.0,Excellent,1702.652684239646,33,No,No,New,Both,19358_Charlie,19358_253_Both,253_Charlie,5.241549673284887,7.440529862811342,3.5263605246161616,0,0,0,0,1,2020-01-16,1,187.9627060845161,187.9627060845161,5.0,0.0,0.0,0.0,0.0,1.0,33.0,1702.652684239646,1702.652684239646,68,10,New,both
362,15919,Charlie,22.0,Other,Chicago,Toys,794,2020-01-16,150.7046090844381,Bank Transfer,5.0,Bad,921.9312979640648,70,No,No,Regular,In-Store,15919_Charlie,15919_794_In-store,794_Charlie,5.021935268783102,6.827554798324168,4.2626798770413155,0,0,0,1,0,2020-01-16,1,150.7046090844381,150.7046090844381,5.0,0.0,0.0,0.0,1.0,0.0,70.0,921.9312979640648,921.9312979640648,68,8,New,both
363,10853,Alice,38.0,Male,San Francisco,Home Appliances,341,2020-01-16,255.3601040106572,PayPal,2.0,Bad,3296.768157203644,78,Yes,No,Regular,Online,10853_Alice,10853_341_Online,341_Alice,5.546583112357029,8.101001202650842,4.3694478524670215,1,0,1,0,0,2020-01-16,1,255.3601040106572,255.3601040106572,2.0,1.0,0.0,1.0,0.0,0.0,78.0,3296.768157203644,3296.768157203644,68,13,New,both
364,14146,Eve,27.0,Male,Houston,Books,403,2020-01-16,233.413631026644,PayPal,4.0,Average,2270.194448397826,92,Yes,No,VIP,Online,14146_Eve,14146_403_Online,403_Eve,5.457087208856091,7.728061160808216,4.532599493153256,1,0,1,0,0,2020-03-19,3,1032.7494832379462,344.24982774598203,4.333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,64.0,4705.411334001185,3487.8028911995057,5,78,VIP,both
365,13769,Eve,36.0,Female,Chicago,Toys,384,2020-01-16,178.7697426464223,PayPal,2.0,Average,2397.070276682973,33,No,No,New,Online,13769_Eve,13769_384_Online,384_Eve,5.191676824485971,7.782419641531253,3.5263605246161616,0,0,1,0,0,2020-01-16,1,178.7697426464223,178.7697426464223,2.0,0.0,0.0,1.0,0.0,0.0,33.0,2397.070276682973,2397.070276682973,68,10,New,both
366,10574,John,42.0,Male,Los Angeles,Electronics,126,2020-01-16,349.933236362181,PayPal,1.0,Average,3071.749927016701,21,Yes,No,New,Online,10574_John,10574_126_Online,126_John,5.860595995579333,8.030328181343304,3.091042453358316,1,0,1,0,0,2020-03-16,2,479.4143952131918,239.7071976065959,1.0,1.0,0.0,1.0,0.0,0.0,38.5,1248.727393105389,2160.238660061045,8,38,Regular,both
367,11148,Charlie,21.0,Female,San Francisco,Clothing,501,2020-01-16,382.1852986178151,Bank Transfer,2.0,Average,2828.260080073971,46,No,No,Regular,In-Store,11148_Charlie,11148_501_In-store,501_Charlie,5.948518680584702,7.947770500647505,3.8501476017100584,0,0,0,1,0,2020-01-16,1,382.1852986178151,382.1852986178151,2.0,0.0,0.0,0.0,1.0,0.0,46.0,2828.260080073971,2828.260080073971,68,20,New,both
368,16293,Eve,46.0,Male,San Francisco,Home Appliances,459,2020-01-16,427.9621448247669,Cash,1.0,,5555.965626605221,6,No,No,New,Online,16293_Eve,16293_459_Online,459_Eve,6.061368674532886,8.622807487657987,1.9459101490553132,0,0,1,0,0,2020-01-16,1,427.9621448247669,427.9621448247669,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5555.965626605221,5555.965626605221,68,22,New,both
369,16457,John,36.0,Male,Houston,Toys,159,2020-01-16,486.699736308068,Cash,2.0,,3626.733303076333,9,No,Yes,New,Online,16457_John,16457_159_Online,159_John,6.189699922031153,8.196363297804297,2.302585092994046,0,1,1,0,0,2020-01-16,1,486.699736308068,486.699736308068,2.0,0.0,1.0,1.0,0.0,0.0,9.0,3626.733303076333,3626.733303076333,68,25,New,both
